# x xmin xmax y dy cont model deabs resol fit_mask
574.8060099999999 574.804005 574.8080100000002 0.9951900 0.0052376 1.0000000 0.9999984 0.9951916 44249.885 0.0000000e+00
574.8100100000003 574.8080100000002 574.8125000000002 0.9963700 0.0052890 1.0000000 0.9999984 0.9963716 44267.232 0.0000000e+00
574.8149899999999 574.8125000000002 574.8169899999999 0.9954640 0.0053511 1.0000000 0.9999984 0.9954656 42594.664 0.0000000e+00
574.8189900000003 574.8169899999999 574.8215050000002 0.9949000 0.0053656 1.0000000 0.9999984 0.9949016 42579.184 0.0000000e+00
574.8240200000002 574.8215050000002 574.8260000000001 0.9970680 0.0053213 1.0000000 0.9999984 0.9970696 42563.793 0.0000000e+00
574.8279800000005 574.8260000000001 574.8304950000004 0.9984500 0.0053032 1.0000000 0.9999984 0.9984516 41073.811 0.0000000e+00
574.8330100000002 574.8304950000004 574.8355000000003 0.9966530 0.0053379 1.0000000 0.9999984 0.9966546 41088.850 0.0000000e+00
574.8379899999996 574.8355000000003 574.83999 0.9948170 0.0053768 1.0000000 0.9999984 0.9948186 41030.549 0.0000000e+00
574.8419899999997 574.83999 574.8445049999999 0.9984470 0.0053696 1.0000000 0.9999983 0.9984487 42580.888 0.0000000e+00
574.8470199999998 574.8445049999999 574.8490000000002 1.0007800 0.0052810 1.0000000 0.9999983 1.0007817 42565.496 0.0000000e+00
574.85098 574.8490000000002 574.8534950000001 1.0005400 0.0052470 1.0000000 0.9999983 1.0005417 42565.789 0.0000000e+00
574.8560099999994 574.8534950000001 574.8580100000004 1.0030100 0.0053086 1.0000000 0.9999983 1.0030117 42581.927 0.0000000e+00
574.8600100000003 574.8580100000004 574.8624999999998 1.0036100 0.0053687 1.0000000 0.9999983 1.0036117 42598.000 0.0000000e+00
574.8649900000001 574.8624999999998 574.8669899999998 0.9934750 0.0053392 1.0000000 0.9999983 0.9934767 44271.466 0.0000000e+00
574.86899 574.8669899999998 574.870995 1.0019500 0.0053102 1.0000000 0.9999983 1.0019517 44254.734 0.0000000e+00
574.873 574.870995 574.8754900000004 1.0038900 0.0053161 1.0000000 0.9999983 1.0038917 44255.042 0.0000000e+00
574.87798 574.8754900000004 574.8799799999999 1.0097800 0.0053450 1.0000000 0.9999982 1.0097818 42583.554 0.0000000e+00
574.8819799999998 574.8799799999999 574.884495 1.0009100 0.0053660 1.0000000 0.9999982 1.0009118 42505.137 0.0000000e+00
574.8870100000001 574.884495 574.889015 0.9989760 0.0053295 1.0000000 0.9999982 0.9989778 42489.801 0.0000000e+00
574.8910200000001 574.889015 574.8935100000002 1.0022500 0.0052495 1.0000000 0.9999982 1.0022518 41078.315 0.0000000e+00
574.8959999999997 574.8935100000002 574.8984899999998 1.0040900 0.0052391 1.0000000 0.9999982 1.0040918 41166.917 0.0000000e+00
574.90098 574.8984899999998 574.9029799999997 0.9961870 0.0052776 1.0000000 0.9999982 0.9961888 41108.400 0.0000000e+00
574.9049799999995 574.9029799999997 574.907495 0.9999150 0.0053549 1.0000000 0.9999982 0.9999168 42522.558 0.0000000e+00
574.9100100000002 574.907495 574.9120099999993 1.0068700 0.0053884 1.0000000 0.9999981 1.0068719 42522.930 0.0000000e+00
574.9140099999998 574.9120099999993 574.9164999999996 1.0022600 0.0053299 1.0000000 0.9999981 1.0022619 42586.223 0.0000000e+00
574.9189900000002 574.9164999999996 574.920995 0.9971850 0.0053099 1.0000000 0.9999981 0.9971869 44258.583 0.0000000e+00
574.9230000000002 574.920995 574.9249999999998 0.9971570 0.0053333 1.0000000 0.9999981 0.9971589 44258.891 0.0000000e+00
574.927 574.9249999999998 574.9294900000002 0.9931620 0.0053542 1.0000000 0.9999981 0.9931639 44259.199 0.0000000e+00
574.9319800000003 574.9294900000002 574.9339850000001 0.9985370 0.0053345 1.0000000 0.9999981 0.9985389 42571.787 0.0000000e+00
574.9359900000001 574.9339850000001 574.9385049999997 0.9956480 0.0052292 1.0000000 0.9999980 0.9956500 42493.421 0.0000000e+00
574.94102 574.9385049999997 574.9430199999995 0.9951390 0.0051911 1.0000000 0.9999980 0.9951410 42509.502 0.0000000e+00
574.9450200000003 574.9430199999995 574.9475100000001 1.0010300 0.0052538 1.0000000 0.9999980 1.0010320 41111.550 0.0000000e+00
574.9499999999997 574.9475100000001 574.9524900000001 0.9975390 0.0053122 1.0000000 0.9999980 0.9975410 41185.530 0.0000000e+00
574.9549799999999 574.9524900000001 574.9569799999995 0.9938250 0.0053245 1.0000000 0.9999980 0.9938270 41112.262 0.0000000e+00
574.9589799999995 574.9569799999995 574.9614950000001 0.9950270 0.0052758 1.0000000 0.9999980 0.9950290 42510.830 0.0000000e+00
574.9640100000001 574.9614950000001 574.9660149999999 1.0059800 0.0052772 1.0000000 0.9999979 1.0059821 42495.492 0.0000000e+00
574.9680199999996 574.9660149999999 574.97051 1.0003500 0.0053317 1.0000000 0.9999979 1.0003521 42574.455 0.0000000e+00
574.973 574.97051 574.9749999999998 0.9981920 0.0053846 1.0000000 0.9999979 0.9981941 44262.741 0.0000000e+00
574.977 574.9749999999998 574.9790049999998 0.9999200 0.0053644 1.0000000 0.9999979 0.9999221 44263.048 0.0000000e+00
574.9810100000001 574.9790049999998 574.9835000000003 1.0007500 0.0052847 1.0000000 0.9999979 1.0007521 44263.357 0.0000000e+00
574.9859899999998 574.9835000000003 574.9879900000005 1.0034000 0.0052102 1.0000000 0.9999978 1.0034022 42591.555 0.0000000e+00
574.98999 574.9879900000005 574.992505 0.9994860 0.0052505 1.0000000 0.9999978 0.9994882 42528.845 0.0000000e+00
574.9950200000003 574.992505 574.9970200000002 1.0019800 0.0053422 1.0000000 0.9999978 1.0019822 42529.217 0.0000000e+00
574.9990200000004 574.9970200000002 575.00151 0.9973820 0.0054233 1.0000000 0.9999978 0.9973842 41115.411 0.0000000e+00
575.0039999999999 575.00151 575.00649 0.9858000 0.0053614 1.0000000 0.9999978 0.9858022 41174.651 0.0000000e+00
575.0089799999997 575.00649 575.0109850000001 0.9954410 0.0052875 1.0000000 0.9999977 0.9954433 41086.744 0.0000000e+00
575.0129900000002 575.0109850000001 575.0155050000002 1.0029400 0.0053239 1.0000000 0.9999977 1.0029423 42499.112 0.0000000e+00
575.0180199999999 575.0155050000002 575.0200199999999 0.9994740 0.0053526 1.0000000 0.9999977 0.9994763 42515.196 0.0000000e+00
575.0220199999998 575.0200199999999 575.0245100000002 0.9984080 0.0053885 1.0000000 0.9999977 0.9984103 42594.224 0.0000000e+00
575.0270000000003 575.0245100000002 575.0290050000001 0.9990830 0.0054626 1.0000000 0.9999977 0.9990853 44266.898 0.0000000e+00
575.0310100000006 575.0290050000001 575.03301 1.0056600 0.0053477 1.0000000 0.9999976 1.0056624 44267.206 0.0000000e+00
575.0350099999999 575.03301 575.0374999999997 1.0028900 0.0051842 1.0000000 0.9999976 1.0028924 44284.560 0.0000000e+00
575.0399899999999 575.0374999999997 575.0419900000003 1.0065400 0.0052474 1.0000000 0.9999976 1.0065424 42611.337 0.0000000e+00
575.0439900000001 575.0419900000003 575.0465049999995 1.0068700 0.0053347 1.0000000 0.9999976 1.0068724 42595.851 0.0000000e+00
575.0490200000002 575.0465049999995 575.0510000000004 1.0008000 0.0053663 1.0000000 0.9999976 1.0008024 42580.453 0.0000000e+00
575.05298 575.0510000000004 575.0554950000001 0.9982920 0.0053578 1.0000000 0.9999975 0.9982945 42580.746 0.0000000e+00
575.0580100000003 575.0554950000001 575.0600099999996 1.0032000 0.0053157 1.0000000 0.9999975 1.0032025 42596.890 0.0000000e+00
575.0620099999999 575.0600099999996 575.0645000000001 1.0023100 0.0053057 1.0000000 0.9999975 1.0023125 41046.539 0.0000000e+00
575.0669900000003 575.0645000000001 575.0695049999998 1.0022400 0.0053430 1.0000000 0.9999975 1.0022425 41105.575 0.0000000e+00
575.0720199999995 575.0695049999998 575.0739999999998 1.0057300 0.0053470 1.0000000 0.9999974 1.0057326 41091.248 0.0000000e+00
575.0759799999997 575.0739999999998 575.0784949999999 0.9978020 0.0053053 1.0000000 0.9999974 0.9978046 42582.449 0.0000000e+00
575.0810100000002 575.0784949999999 575.0830099999998 0.9967690 0.0053153 1.0000000 0.9999974 0.9967716 42598.593 0.0000000e+00
575.0850099999999 575.0830099999998 575.0875 0.9967760 0.0054401 1.0000000 0.9999974 0.9967786 42614.673 0.0000000e+00
575.08999 575.0875 575.0919900000001 1.0001800 0.0054978 1.0000000 0.9999973 1.0001827 44288.794 0.0000000e+00
575.09399 575.0919900000001 575.0959950000001 1.0019000 0.0055550 1.0000000 0.9999973 1.0019027 44272.055 0.0000000e+00
575.0980000000001 575.0959950000001 575.10049 0.9989770 0.0055401 1.0000000 0.9999973 0.9989797 44272.363 0.0000000e+00
575.10298 575.10049 575.1049800000005 0.9991430 0.0054846 1.0000000 0.9999972 0.9991458 42600.221 0.0000000e+00
575.1069799999997 575.1049800000005 575.109495 0.9941240 0.0054913 1.0000000 0.9999972 0.9941268 42521.773 0.0000000e+00
575.1120099999999 575.109495 575.114015 1.0002300 0.0055782 1.0000000 0.9999972 1.0002328 42506.431 0.0000000e+00
575.1160200000002 575.114015 575.1185099999997 1.0051800 0.0056322 1.0000000 0.9999972 1.0051828 41094.392 0.0000000e+00
575.121 575.1185099999997 575.1234899999997 1.0039700 0.0055823 1.0000000 0.9999971 1.0039729 41183.029 0.0000000e+00
575.1259799999999 575.1234899999997 575.1279799999999 0.9971320 0.0054875 1.0000000 0.9999971 0.9971349 41124.489 0.0000000e+00
575.1299799999999 575.1279799999999 575.1324949999998 0.9989530 0.0054568 1.0000000 0.9999971 0.9989559 42539.200 0.0000000e+00
575.13501 575.1324949999998 575.1370099999999 0.9955020 0.0054192 1.0000000 0.9999970 0.9955050 42539.572 0.0000000e+00
575.13901 575.1370099999999 575.1415000000001 1.0000300 0.0054787 1.0000000 0.9999970 1.0000330 42602.890 0.0000000e+00
575.1439900000001 575.1415000000001 575.145995 0.9989640 0.0055985 1.0000000 0.9999970 0.9989670 44275.904 0.0000000e+00
575.1480000000001 575.145995 575.1500000000001 0.9973950 0.0055747 1.0000000 0.9999969 0.9973981 44276.212 0.0000000e+00
575.1519999999999 575.1500000000001 575.15449 1.0010900 0.0055290 1.0000000 0.9999969 1.0010931 44276.520 0.0000000e+00
575.1569800000001 575.15449 575.1589850000001 0.9971980 0.0055314 1.0000000 0.9999969 0.9972011 42588.447 0.0000000e+00
575.1609900000001 575.1589850000001 575.1635050000003 1.0004300 0.0055672 1.0000000 0.9999968 1.0004332 42510.051 0.0000000e+00
575.1660199999999 575.1635050000003 575.1680200000001 0.9947450 0.0056123 1.0000000 0.9999968 0.9947482 42526.138 0.0000000e+00
575.1700200000002 575.1680200000001 575.1725099999999 0.9951250 0.0056418 1.0000000 0.9999968 0.9951282 41127.638 0.0000000e+00
575.1749999999998 575.1725099999999 575.17749 1.0006800 0.0055613 1.0000000 0.9999967 1.0006833 41201.648 0.0000000e+00
575.17998 575.17749 575.1819799999996 0.9979690 0.0054261 1.0000000 0.9999967 0.9979723 41128.350 0.0000000e+00
575.1839800000005 575.1819799999996 575.1864949999999 0.9937020 0.0054124 1.0000000 0.9999966 0.9937054 42527.466 0.0000000e+00
575.1890099999998 575.1864949999999 575.191015 0.9960410 0.0054787 1.0000000 0.9999966 0.9960444 42512.122 0.0000000e+00
575.1930200000004 575.191015 575.1955099999998 1.0003700 0.0055524 1.0000000 0.9999966 1.0003734 42591.116 0.0000000e+00
575.1979999999994 575.1955099999998 575.2000000000003 0.9984770 0.0055789 1.0000000 0.9999965 0.9984805 44280.062 0.0000000e+00
575.2020000000003 575.2000000000003 575.2040050000002 1.0039500 0.0055830 1.0000000 0.9999965 1.0039535 44280.370 0.0000000e+00
575.2060100000002 575.2040050000002 575.2085 1.0080600 0.0055372 1.0000000 0.9999965 1.0080635 44280.678 0.0000000e+00
575.2109900000005 575.2085 575.2129900000002 1.0041900 0.0055492 1.0000000 0.9999964 1.0041936 42608.221 0.0000000e+00
575.2149900000001 575.2129900000002 575.2175050000001 1.0054600 0.0055944 1.0000000 0.9999964 1.0054636 42545.487 0.0000000e+00
575.22002 575.2175050000001 575.22202 1.0003600 0.0055661 1.0000000 0.9999963 1.0003637 42545.859 0.0000000e+00
575.22402 575.22202 575.2265099999998 0.9991560 0.0055317 1.0000000 0.9999963 0.9991597 41131.499 0.0000000e+00
575.2289999999997 575.2265099999998 575.2314900000005 0.9948750 0.0054948 1.0000000 0.9999962 0.9948788 41190.763 0.0000000e+00
575.2339799999999 575.2314900000005 575.2359849999999 0.9889380 0.0054772 1.0000000 0.9999962 0.9889418 41102.821 0.0000000e+00
575.2379899999999 575.2359849999999 575.240505 0.9975210 0.0055203 1.0000000 0.9999961 0.9975249 42515.742 0.0000000e+00
575.2430200000002 575.240505 575.2450200000003 1.0061600 0.0055448 1.0000000 0.9999961 1.0061639 42531.831 0.0000000e+00
575.2470199999999 575.2450200000003 575.2495100000004 1.0033900 0.0055514 1.0000000 0.9999960 1.0033940 42610.890 0.0000000e+00
575.2519999999998 575.2495100000004 575.2540049999998 1.0045800 0.0055653 1.0000000 0.9999960 1.0045840 44284.219 0.0000000e+00
575.2560100000003 575.2540049999998 575.2580099999999 1.0014000 0.0055110 1.0000000 0.9999959 1.0014041 44284.527 0.0000000e+00
575.2600100000001 575.2580099999999 575.2624999999998 1.0020000 0.0055255 1.0000000 0.9999959 1.0020041 44301.888 0.0000000e+00
575.2649899999996 575.2624999999998 575.2669900000003 0.9959640 0.0055859 1.0000000 0.9999958 0.9959682 42628.010 0.0000000e+00
575.26899 575.2669900000003 575.271505 0.9973760 0.0055788 1.0000000 0.9999958 0.9973802 42612.518 0.0000000e+00
575.2740200000002 575.271505 575.2760000000003 0.9934720 0.0055088 1.0000000 0.9999957 0.9934763 42597.114 0.0000000e+00
575.27798 575.2760000000003 575.2804950000002 0.9991370 0.0054421 1.0000000 0.9999957 0.9991413 41105.965 0.0000000e+00
575.2830099999999 575.2804950000002 575.2854999999998 1.0028100 0.0053752 1.0000000 0.9999956 1.0028144 41121.016 0.0000000e+00
575.2879900000004 575.2854999999998 575.2899900000003 1.0018200 0.0053557 1.0000000 0.9999956 1.0018244 41062.669 0.0000000e+00
575.2919899999995 575.2899900000003 575.2945049999998 1.0004800 0.0054309 1.0000000 0.9999955 1.0004845 42614.221 0.0000000e+00
575.2970199999996 575.2945049999998 575.2989999999999 1.0045300 0.0055071 1.0000000 0.9999954 1.0045346 42598.817 0.0000000e+00
575.3009800000003 575.2989999999999 575.3034949999994 1.0009600 0.0054761 1.0000000 0.9999954 1.0009646 42599.110 0.0000000e+00
575.3060100000002 575.3034949999994 575.3080099999997 1.0029400 0.0054608 1.0000000 0.9999953 1.0029447 42615.260 0.0000000e+00
575.3100099999998 575.3080099999997 575.3125000000005 1.0000200 0.0054186 1.0000000 0.9999952 1.0000248 42631.346 0.0000000e+00
575.3149900000002 575.3125000000005 575.3169899999999 0.9954390 0.0054530 1.0000000 0.9999952 0.9954438 44306.122 0.0000000e+00
575.3189899999998 575.3169899999999 575.3209950000003 0.9945830 0.0056146 1.0000000 0.9999951 0.9945879 44289.376 0.0000000e+00
575.3229999999998 575.3209950000003 575.3254900000002 0.9958610 0.0056985 1.0000000 0.9999950 0.9958660 44289.684 0.0000000e+00
575.32798 575.3254900000002 575.3299799999996 1.0055200 0.0055963 1.0000000 0.9999950 1.0055250 42616.887 0.0000000e+00
575.33198 575.3299799999996 575.3344950000002 1.0076400 0.0054511 1.0000000 0.9999949 1.0076451 42538.409 0.0000000e+00
575.3370099999999 575.3344950000002 575.3390150000001 1.0045100 0.0053314 1.0000000 0.9999948 1.0045152 42523.061 0.0000000e+00
575.3410199999997 575.3390150000001 575.3435100000004 1.0027900 0.0053014 1.0000000 0.9999947 1.0027953 41110.469 0.0000000e+00
575.3459999999998 575.3435100000004 575.3484900000002 0.9983570 0.0053922 1.0000000 0.9999947 0.9983623 41199.141 0.0000000e+00
575.35098 575.3484900000002 575.3529799999999 0.9920790 0.0055368 1.0000000 0.9999946 0.9920844 41140.578 0.0000000e+00
575.3549799999997 575.3529799999999 575.3574949999996 0.9983610 0.0056383 1.0000000 0.9999945 0.9983665 42555.842 0.0000000e+00
575.3600099999995 575.3574949999996 575.36201 1.0052100 0.0055939 1.0000000 0.9999944 1.0052156 42556.214 0.0000000e+00
575.3640099999996 575.36201 575.3665000000004 1.0034400 0.0054949 1.0000000 0.9999943 1.0034457 42619.556 0.0000000e+00
575.3689899999997 575.3665000000004 575.3709950000002 1.0030500 0.0054438 1.0000000 0.9999942 1.0030558 44293.225 0.0000000e+00
575.3729999999995 575.3709950000002 575.375 1.0011200 0.0055162 1.0000000 0.9999942 1.0011258 44293.533 0.0000000e+00
575.3770000000003 575.375 575.3794899999998 1.0001200 0.0055471 1.0000000 0.9999941 1.0001259 44293.841 0.0000000e+00
575.3819800000003 575.3794899999998 575.383985 0.9989470 0.0054679 1.0000000 0.9999940 0.9989530 42605.108 0.0000000e+00
575.3859900000001 575.383985 575.3885050000002 0.9987250 0.0054093 1.0000000 0.9999939 0.9987311 42526.681 0.0000000e+00
575.3910200000005 575.3885050000002 575.39302 1.0055500 0.0053830 1.0000000 0.9999938 1.0055562 42542.774 0.0000000e+00
575.3950199999999 575.39302 575.3975099999999 1.0003100 0.0053126 1.0000000 0.9999937 1.0003163 41143.727 0.0000000e+00
575.3999999999996 575.3975099999999 575.40249 1.0053000 0.0053608 1.0000000 0.9999936 1.0053064 41217.765 0.0000000e+00
575.4049799999999 575.40249 575.4069800000002 0.9994960 0.0054238 1.0000000 0.9999935 0.9995025 41144.439 0.0000000e+00
575.4089799999999 575.4069800000002 575.4114950000002 1.0080700 0.0055270 1.0000000 0.9999933 1.0080767 42544.102 0.0000000e+00
575.41401 575.4114950000002 575.4160150000002 1.0056400 0.0054560 1.0000000 0.9999932 1.0056468 42528.752 0.0000000e+00
575.4180199999997 575.4160150000002 575.4205099999995 1.0005400 0.0053809 1.0000000 0.9999931 1.0005469 42607.776 0.0000000e+00
575.4229999999997 575.4205099999995 575.4249999999998 1.0008900 0.0053616 1.0000000 0.9999930 1.0008970 44297.383 0.0000000e+00
575.4270000000001 575.4249999999998 575.4290049999998 1.0033000 0.0054350 1.0000000 0.9999929 1.0033071 44297.691 0.0000000e+00
575.4310100000002 575.4290049999998 575.4334999999999 1.0039600 0.0055296 1.0000000 0.9999928 1.0039672 44297.999 0.0000000e+00
575.4359900000001 575.4334999999999 575.43799 0.9991960 0.0055129 1.0000000 0.9999926 0.9992034 42624.888 0.0000000e+00
575.4399900000002 575.43799 575.4425049999999 0.9955650 0.0054092 1.0000000 0.9999925 0.9955725 42562.129 0.0000000e+00
575.44502 575.4425049999999 575.44702 0.9942110 0.0053378 1.0000000 0.9999924 0.9942186 42562.501 0.0000000e+00
575.44902 575.44702 575.4515100000001 0.9947380 0.0052651 1.0000000 0.9999922 0.9947458 41147.588 0.0000000e+00
575.4539999999997 575.4515100000001 575.4564900000003 0.9954050 0.0052462 1.0000000 0.9999921 0.9954129 41206.874 0.0000000e+00
575.4589800000001 575.4564900000003 575.460985 0.9999940 0.0053311 1.0000000 0.9999919 1.0000021 41118.898 0.0000000e+00
575.4629900000003 575.460985 575.4655050000002 1.0020800 0.0054030 1.0000000 0.9999918 1.0020882 42532.372 0.0000000e+00
575.46802 575.4655050000002 575.4700200000003 0.9997360 0.0054286 1.0000000 0.9999916 0.9997444 42548.467 0.0000000e+00
575.4720199999998 575.4700200000003 575.4745100000002 1.0001500 0.0054303 1.0000000 0.9999914 1.0001586 42627.557 0.0000000e+00
575.4770000000004 575.4745100000002 575.479005 1.0054000 0.0054426 1.0000000 0.9999913 1.0054087 44301.540 0.0000000e+00
575.4810100000002 575.479005 575.4830100000003 1.0035100 0.0054617 1.0000000 0.9999911 1.0035189 44301.848 0.0000000e+00
575.4850100000002 575.4830100000003 575.4875000000001 0.9963470 0.0054209 1.0000000 0.9999909 0.9963561 44319.215 0.0000000e+00
575.4899900000001 575.4875000000001 575.4919900000002 0.9989310 0.0054080 1.0000000 0.9999907 0.9989403 42644.682 0.0000000e+00
575.4939899999997 575.4919900000002 575.496505 1.0004500 0.0054266 1.0000000 0.9999905 1.0004595 42629.184 0.0000000e+00
575.4990199999994 575.496505 575.5009999999996 1.0077300 0.0054076 1.0000000 0.9999903 1.0077397 42613.774 0.0000000e+00
575.5029799999996 575.5009999999996 575.505495 1.0065400 0.0053209 1.0000000 0.9999901 1.0065499 42614.067 0.0000000e+00
575.50801 575.505495 575.51001 0.9977350 0.0052568 1.0000000 0.9999899 0.9977451 42630.223 0.0000000e+00
575.51201 575.51001 575.5145000000001 0.9956690 0.0052850 1.0000000 0.9999897 0.9956793 41078.659 0.0000000e+00
575.5169900000002 575.5145000000001 575.5195050000001 0.9987920 0.0053866 1.0000000 0.9999895 0.9988025 41137.741 0.0000000e+00
575.5220199999999 575.5195050000001 575.5240000000005 0.9986660 0.0054391 1.0000000 0.9999892 0.9986768 41123.403 0.0000000e+00
575.5259799999998 575.5240000000005 575.528495 0.9971410 0.0054719 1.0000000 0.9999890 0.9971520 42615.770 0.0000000e+00
575.5310100000002 575.528495 575.5330099999999 0.9997080 0.0055488 1.0000000 0.9999887 0.9997193 42631.927 0.0000000e+00
575.5350099999999 575.5330099999999 575.5375000000001 1.0031500 0.0054936 1.0000000 0.9999884 1.0031616 42648.019 0.0000000e+00
575.53999 575.5375000000001 575.54199 1.0047000 0.0053726 1.0000000 0.9999882 1.0047118 44323.449 0.0000000e+00
575.54399 575.54199 575.5459949999997 0.9965730 0.0053735 1.0000000 0.9999879 0.9965851 44306.697 0.0000000e+00
575.548 575.5459949999997 575.5504900000001 0.9918220 0.0054531 1.0000000 0.9999876 0.9918344 44307.005 0.0000000e+00
575.5529800000002 575.5504900000001 575.5549800000001 0.9943500 0.0054539 1.0000000 0.9999873 0.9943627 42633.554 0.0000000e+00
575.5569800000001 575.5549800000001 575.559495 1.0024200 0.0054431 1.0000000 0.9999870 1.0024330 42555.045 0.0000000e+00
575.5620100000002 575.559495 575.5640150000002 0.9982820 0.0054091 1.0000000 0.9999866 0.9982954 42539.690 0.0000000e+00
575.5660200000001 575.5640150000002 575.5685100000001 0.9956630 0.0052679 1.0000000 0.9999863 0.9956767 41126.547 0.0000000e+00
575.5709999999999 575.5685100000001 575.5734900000001 0.9956970 0.0051807 1.0000000 0.9999859 0.9957111 41215.252 0.0000000e+00
575.5759800000003 575.5734900000001 575.5779799999997 0.9903240 0.0051963 1.0000000 0.9999855 0.9903385 41156.666 0.0000000e+00
575.5799799999999 575.5779799999997 575.5824950000003 0.9947840 0.0052702 1.0000000 0.9999851 0.9947989 42572.484 0.0000000e+00
575.58501 575.5824950000003 575.5870100000002 1.0031700 0.0054125 1.0000000 0.9999846 1.0031854 42572.856 0.0000000e+00
575.58901 575.5870100000002 575.5914999999998 0.9952250 0.0054574 1.0000000 0.9999841 0.9952409 42636.223 0.0000000e+00
575.59399 575.5914999999998 575.5959950000001 0.9896010 0.0053964 1.0000000 0.9999837 0.9896173 44310.546 0.0000000e+00
575.598 575.5959950000001 575.6000000000001 0.9947030 0.0053214 1.0000000 0.9999832 0.9947198 44310.855 0.0000000e+00
575.6019999999997 575.6000000000001 575.6044899999999 0.9950240 0.0052765 1.0000000 0.9999826 0.9950414 44311.162 0.0000000e+00
575.60698 575.6044899999999 575.6089850000003 0.9879340 0.0052724 1.0000000 0.9999820 0.9879520 42621.768 0.0000000e+00
575.6109899999999 575.6089850000003 575.613505 0.9932090 0.0053314 1.0000000 0.9999813 0.9932277 42543.310 0.0000000e+00
575.6160200000002 575.613505 575.6180200000002 1.0005300 0.0053907 1.0000000 0.9999806 1.0005494 42559.410 0.0000000e+00
575.6200200000003 575.6180200000002 575.6225100000003 1.0028600 0.0053670 1.0000000 0.9999798 1.0028802 41159.816 0.0000000e+00
575.6250000000003 575.6225100000003 575.62749 0.9990860 0.0052861 1.0000000 0.9999788 0.9991072 41233.883 0.0000000e+00
575.6299799999996 575.62749 575.6319800000002 1.0014100 0.0052375 1.0000000 0.9999776 1.0014324 41160.528 0.0000000e+00
575.6339800000002 575.6319800000002 575.6364949999999 1.0004300 0.0052019 1.0000000 0.9999763 1.0004537 42560.738 0.0000000e+00
575.63901 575.6364949999999 575.6410149999999 1.0066200 0.0052717 1.0000000 0.9999745 1.0066455 42545.381 0.0000000e+00
575.6430200000003 575.6410149999999 575.6455100000001 1.0098600 0.0054373 1.0000000 0.9999705 1.0098895 42624.437 0.0000000e+00
575.648 575.6455100000001 575.65 1.0042300 0.0055024 1.0000000 0.9999421 1.0042879 44314.704 0.0000000e+00
575.6519999999999 575.65 575.6540049999999 0.9972900 0.0054305 1.0000000 0.9996868 0.9976032 44315.012 0.0000000e+00
575.65601 575.6540049999999 575.6584999999999 0.9966400 0.0053002 1.0000000 0.9979221 0.9987179 44315.320 0.0000000e+00
575.6609900000001 575.6584999999999 575.6629900000001 0.9904580 0.0052630 1.0000000 0.9906060 0.9998520 42641.555 0.0000000e+00
575.6649899999998 575.6629900000001 575.6675050000005 0.9691740 0.0051998 1.0000000 0.9706708 0.9985032 42578.771 1.0000000e+00
575.6700200000002 575.6675050000005 575.6720199999994 0.9374800 0.0051361 1.0000000 0.9399413 0.9975387 42579.143 1.0000000e+00
575.6740200000004 575.6720199999994 575.6765099999998 0.9243230 0.0051430 1.0000000 0.9202628 1.0040602 41163.677 1.0000000e+00
575.6790000000001 575.6765099999998 575.6814899999997 0.9307120 0.0052003 1.0000000 0.9316683 0.9990437 41222.986 1.0000000e+00
575.6839799999999 575.6814899999997 575.6859849999998 0.9614810 0.0052689 1.0000000 0.9622080 0.9992730 41134.975 1.0000000e+00
575.68799 575.6859849999998 575.690505 0.9847770 0.0052590 1.0000000 0.9864624 0.9983146 42549.001 1.0000000e+00
575.6930199999999 575.690505 575.6950199999997 0.9940480 0.0051918 1.0000000 0.9966179 0.9974301 42565.103 0.0000000e+00
575.6970199999997 575.6950199999997 575.6995099999998 0.9999780 0.0051600 1.0000000 0.9994094 1.0005686 42644.224 0.0000000e+00
575.7019999999999 575.6995099999998 575.7040049999998 0.9940030 0.0051417 1.0000000 0.9998953 0.9941077 44318.861 0.0000000e+00
575.7060099999995 575.7040049999998 575.7080100000001 0.9944340 0.0051697 1.0000000 0.9999516 0.9944824 44319.169 0.0000000e+00
575.71001 575.7080100000001 575.7125000000002 0.9915220 0.0052658 1.0000000 0.9999552 0.9915668 44336.543 0.0000000e+00
575.71499 575.7125000000002 575.7169900000004 0.9992730 0.0054855 1.0000000 0.9999544 0.9993186 42661.355 0.0000000e+00
575.7189900000005 575.7169900000004 575.7215050000001 0.9976530 0.0054883 1.0000000 0.9999527 0.9977003 42645.851 0.0000000e+00
575.7240200000005 575.7215050000001 575.7260000000001 0.9953690 0.0053004 1.0000000 0.9999506 0.9954184 42630.435 0.0000000e+00
575.7279800000001 575.7260000000001 575.7304949999999 0.9993800 0.0052541 1.0000000 0.9999477 0.9994323 41138.119 0.0000000e+00
575.73301 575.7304949999999 575.7355 1.0017300 0.0052383 1.0000000 0.9999435 1.0017865 41153.182 0.0000000e+00
575.73799 575.7355 575.7399900000005 1.0057500 0.0052811 1.0000000 0.9999345 1.0058155 41094.789 0.0000000e+00
575.7419899999998 575.7399900000005 575.7445050000001 1.0061800 0.0053518 1.0000000 0.9999027 1.0062773 42647.555 0.0000000e+00
575.7470200000002 575.7445050000001 575.7490000000001 1.0015500 0.0053847 1.0000000 0.9997770 1.0017730 42632.138 0.0000000e+00
575.7509799999998 575.7490000000001 575.7534949999999 0.9894960 0.0053944 1.0000000 0.9993025 0.9901935 42632.431 0.0000000e+00
