# x xmin xmax y dy cont resol fit_mask model deabs
618.4149900000001 618.41299 618.4175050000001 0.9952620 0.0049276 1.0000000 45740.754 0.0000000e+00 1.0000000 0.9952620
618.42002 618.4175050000001 618.42202 0.9993370 0.0049487 1.0000000 45741.126 0.0000000e+00 1.0000000 0.9993370
618.42402 618.42202 618.42651 1.0009400 0.0049658 1.0000000 44220.523 0.0000000e+00 1.0000000 1.0009400
618.4290000000001 618.42651 618.43149 0.9984930 0.0049460 1.0000000 44284.211 0.0000000e+00 1.0000000 0.9984930
618.43398 618.43149 618.4359850000001 1.0008700 0.0049673 1.0000000 44189.638 0.0000000e+00 1.0000000 1.0008700
618.43799 618.4359850000001 618.440505 1.0008000 0.0049988 1.0000000 45708.647 0.0000000e+00 1.0000000 1.0008000
618.44302 618.440505 618.4450200000001 0.9951580 0.0049562 1.0000000 45725.916 0.0000000e+00 1.0000000 0.9951580
618.4470200000001 618.4450200000001 618.4495100000001 0.9962980 0.0049563 1.0000000 45810.890 0.0000000e+00 1.0000000 0.9962980
618.4520000000001 618.4495100000001 618.454005 0.9990230 0.0050465 1.0000000 47609.854 0.0000000e+00 1.0000000 0.9990230
618.45601 618.454005 618.4580100000001 1.0001900 0.0050571 1.0000000 47610.162 0.0000000e+00 1.0000000 1.0001900
618.46001 618.4580100000001 618.4625000000001 0.9993640 0.0050261 1.0000000 47628.803 0.0000000e+00 1.0000000 0.9993640
618.4649900000001 618.4625000000001 618.4669900000001 0.9986980 0.0050054 1.0000000 45829.195 0.0000000e+00 1.0000000 0.9986980
618.4689900000001 618.4669900000001 618.4715050000001 1.0015100 0.0049695 1.0000000 45812.518 0.0000000e+00 1.0000000 1.0015100
618.4740200000001 618.4715050000001 618.4760000000001 1.0009100 0.0049886 1.0000000 45795.929 0.0000000e+00 1.0000000 1.0009100
618.4779800000001 618.4760000000001 618.480495 0.9939060 0.0050026 1.0000000 44192.782 0.0000000e+00 1.0000000 0.9939060
618.48301 618.480495 618.4855 1.0013900 0.0050229 1.0000000 44208.936 0.0000000e+00 1.0000000 1.0013900
618.4879900000001 618.4855 618.48999 1.0022400 0.0050597 1.0000000 44146.181 0.0000000e+00 1.0000000 1.0022400
618.49199 618.48999 618.494505 1.0032600 0.0051007 1.0000000 45814.221 0.0000000e+00 1.0000000 1.0032600
618.49702 618.494505 618.499 0.9983270 0.0050845 1.0000000 45797.632 0.0000000e+00 1.0000000 0.9983270
618.50098 618.499 618.503495 1.0051400 0.0050805 1.0000000 45797.925 0.0000000e+00 1.0000000 1.0051400
618.5060100000001 618.503495 618.50801 1.0021900 0.0050555 1.0000000 45815.260 0.0000000e+00 1.0000000 1.0021900
618.51001 618.50801 618.5125 1.0049000 0.0050446 1.0000000 45832.531 0.0000000e+00 1.0000000 1.0049000
618.5149900000001 618.5125 618.5169900000001 1.0049700 0.0050430 1.0000000 47633.037 0.0000000e+00 1.0000000 1.0049700
618.51899 618.5169900000001 618.5209950000001 1.0066100 0.0050393 1.0000000 47615.011 0.0000000e+00 1.0000000 1.0066100
618.523 618.5209950000001 618.52549 1.0043800 0.0050339 1.0000000 47615.319 0.0000000e+00 1.0000000 1.0043800
618.5279800000001 618.52549 618.52998 0.9950320 0.0050156 1.0000000 45816.887 0.0000000e+00 1.0000000 0.9950320
618.5319800000001 618.52998 618.5344950000001 0.9981430 0.0050338 1.0000000 45732.494 0.0000000e+00 1.0000000 0.9981430
618.53701 618.5344950000001 618.5390150000001 1.0000300 0.0050667 1.0000000 45715.965 0.0000000e+00 1.0000000 1.0000300
618.5410200000001 618.5390150000001 618.5435100000001 1.0065600 0.0050691 1.0000000 44197.286 0.0000000e+00 1.0000000 1.0065600
618.546 618.5435100000001 618.54849 1.0072800 0.0050388 1.0000000 44292.589 0.0000000e+00 1.0000000 1.0072800
618.55098 618.54849 618.5529799999999 1.0072100 0.0050180 1.0000000 44229.602 0.0000000e+00 1.0000000 1.0072100
618.55498 618.5529799999999 618.557495 0.9989380 0.0049934 1.0000000 45751.108 0.0000000e+00 1.0000000 0.9989380
618.56001 618.557495 618.5620100000001 0.9971980 0.0049844 1.0000000 45751.480 0.0000000e+00 1.0000000 0.9971980
618.56401 618.5620100000001 618.5665000000001 0.9974280 0.0049988 1.0000000 45819.556 0.0000000e+00 1.0000000 0.9974280
618.5689900000001 618.5665000000001 618.570995 1.0044400 0.0050266 1.0000000 47618.860 0.0000000e+00 1.0000000 1.0044400
618.573 618.570995 618.575 0.9937710 0.0050608 1.0000000 47619.169 0.0000000e+00 1.0000000 0.9937710
618.5770000000001 618.575 618.5794900000001 1.0030600 0.0051184 1.0000000 47619.477 0.0000000e+00 1.0000000 1.0030600
618.58198 618.5794900000001 618.583985 0.9997920 0.0051119 1.0000000 45803.923 0.0000000e+00 1.0000000 0.9997920
618.58599 618.583985 618.588505 0.9965800 0.0050920 1.0000000 45719.585 0.0000000e+00 1.0000000 0.9965800
618.5910200000001 618.588505 618.59302 1.0001500 0.0050774 1.0000000 45736.859 0.0000000e+00 1.0000000 1.0001500
618.5950200000001 618.59302 618.59751 1.0029700 0.0051287 1.0000000 44232.751 0.0000000e+00 1.0000000 1.0029700
618.6 618.59751 618.60249 1.0013800 0.0051631 1.0000000 44312.321 0.0000000e+00 1.0000000 1.0013800
618.6049800000001 618.60249 618.60698 1.0007000 0.0051417 1.0000000 44233.463 0.0000000e+00 1.0000000 1.0007000
618.60898 618.60698 618.611495 1.0019900 0.0051318 1.0000000 45738.187 0.0000000e+00 1.0000000 1.0019900
618.61401 618.611495 618.6160150000001 1.0006000 0.0051292 1.0000000 45721.656 0.0000000e+00 1.0000000 1.0006000
618.61802 618.6160150000001 618.62051 0.9929670 0.0051192 1.0000000 45806.592 0.0000000e+00 1.0000000 0.9929670
618.623 618.62051 618.625 0.9921250 0.0051126 1.0000000 47623.018 0.0000000e+00 1.0000000 0.9921250
618.6270000000001 618.625 618.629005 0.9981850 0.0051113 1.0000000 47623.326 0.0000000e+00 1.0000000 0.9981850
618.6310100000001 618.629005 618.6335000000001 1.0068000 0.0051170 1.0000000 47623.634 0.0000000e+00 1.0000000 1.0068000
618.6359900000001 618.6335000000001 618.6379900000002 1.0027200 0.0050934 1.0000000 45824.888 0.0000000e+00 1.0000000 1.0027200
618.6399900000001 618.6379900000002 618.642505 0.9977860 0.0050997 1.0000000 45757.396 0.0000000e+00 1.0000000 0.9977860
618.64502 618.642505 618.6470200000001 1.0037700 0.0051401 1.0000000 45757.768 0.0000000e+00 1.0000000 1.0037700
618.6490200000001 618.6470200000001 618.65151 1.0001100 0.0051397 1.0000000 44236.612 0.0000000e+00 1.0000000 1.0001100
618.654 618.65151 618.6564900000001 0.9986570 0.0051184 1.0000000 44300.322 0.0000000e+00 1.0000000 0.9986570
618.65898 618.6564900000001 618.660985 0.9991130 0.0051194 1.0000000 44205.715 0.0000000e+00 1.0000000 0.9991130
618.66299 618.660985 618.665505 1.0010300 0.0051210 1.0000000 45725.276 0.0000000e+00 1.0000000 1.0010300
618.6680200000001 618.665505 618.67002 1.0021100 0.0051171 1.0000000 45742.552 0.0000000e+00 1.0000000 1.0021100
618.67202 618.67002 618.67451 0.9997490 0.0051215 1.0000000 45827.557 0.0000000e+00 1.0000000 0.9997490
618.6770000000001 618.67451 618.6790050000001 1.0005900 0.0051290 1.0000000 47627.175 0.0000000e+00 1.0000000 1.0005900
618.68101 618.6790050000001 618.68301 0.9968020 0.0051259 1.0000000 47627.483 0.0000000e+00 1.0000000 0.9968020
618.68501 618.68301 618.6875 1.0064200 0.0051290 1.0000000 47646.131 0.0000000e+00 1.0000000 1.0064200
618.6899900000001 618.6875 618.69199 1.0030300 0.0051664 1.0000000 45845.868 0.0000000e+00 1.0000000 1.0030300
618.6939900000001 618.69199 618.6965050000001 0.9979500 0.0051371 1.0000000 45829.184 0.0000000e+00 1.0000000 0.9979500
618.69902 618.6965050000001 618.701 0.9981230 0.0050598 1.0000000 45812.589 0.0000000e+00 1.0000000 0.9981230
618.70298 618.701 618.705495 1.0028400 0.0051045 1.0000000 45812.883 0.0000000e+00 1.0000000 1.0028400
618.7080100000001 618.705495 618.71001 1.0005300 0.0051218 1.0000000 45830.223 0.0000000e+00 1.0000000 1.0005300
618.7120100000001 618.71001 618.7145 1.0059300 0.0051155 1.0000000 44162.171 0.0000000e+00 1.0000000 1.0059300
618.71699 618.7145 618.719505 0.9997420 0.0051244 1.0000000 44225.660 0.0000000e+00 1.0000000 0.9997420
618.72202 618.719505 618.724 1.0090000 0.0051675 1.0000000 44210.219 0.0000000e+00 1.0000000 1.0090000
618.72598 618.724 618.7284950000001 1.0112000 0.0051712 1.0000000 45814.586 0.0000000e+00 1.0000000 1.0112000
618.73101 618.7284950000001 618.7330099999999 1.0030500 0.0051629 1.0000000 45831.927 0.0000000e+00 1.0000000 1.0030500
618.73501 618.7330099999999 618.7375 1.0031500 0.0051636 1.0000000 45849.204 0.0000000e+00 1.0000000 1.0031500
618.73999 618.7375 618.74199 1.0018700 0.0051502 1.0000000 47650.365 0.0000000e+00 1.0000000 1.0018700
618.74399 618.74199 618.745995 1.0005700 0.0051621 1.0000000 47632.332 0.0000000e+00 1.0000000 1.0005700
618.748 618.745995 618.7504900000001 1.0000600 0.0051815 1.0000000 47632.640 0.0000000e+00 1.0000000 1.0000600
618.7529800000001 618.7504900000001 618.7549800000002 1.0032600 0.0051871 1.0000000 45833.554 0.0000000e+00 1.0000000 1.0032600
618.7569800000001 618.7549800000002 618.759495 0.9985340 0.0052052 1.0000000 45749.130 0.0000000e+00 1.0000000 0.9985340
618.76201 618.759495 618.764015 0.9990500 0.0052087 1.0000000 45732.595 0.0000000e+00 1.0000000 0.9990500
618.76602 618.764015 618.7685100000001 0.9944280 0.0051886 1.0000000 44213.363 0.0000000e+00 1.0000000 0.9944280
618.7710000000001 618.7685100000001 618.77349 0.9911860 0.0051699 1.0000000 44308.700 0.0000000e+00 1.0000000 0.9911860
618.77598 618.77349 618.7779800000001 0.9917480 0.0051849 1.0000000 44245.690 0.0000000e+00 1.0000000 0.9917480
618.77998 618.7779800000001 618.782495 0.9979370 0.0052201 1.0000000 45767.750 0.0000000e+00 1.0000000 0.9979370
618.78501 618.782495 618.78701 0.9988570 0.0051959 1.0000000 45768.122 0.0000000e+00 1.0000000 0.9988570
618.78901 618.78701 618.7915 1.0018700 0.0051790 1.0000000 45836.223 0.0000000e+00 1.0000000 1.0018700
618.7939900000001 618.7915 618.7959950000001 1.0007500 0.0051655 1.0000000 47636.181 0.0000000e+00 1.0000000 1.0007500
618.798 618.7959950000001 618.8000000000001 0.9982580 0.0051416 1.0000000 47636.490 0.0000000e+00 1.0000000 0.9982580
618.8020000000001 618.8000000000001 618.8044900000001 1.0022200 0.0051358 1.0000000 47636.798 0.0000000e+00 1.0000000 1.0022200
618.8069800000001 618.8044900000001 618.8089850000001 0.9930760 0.0051532 1.0000000 45820.583 0.0000000e+00 1.0000000 0.9930760
618.8109900000001 618.8089850000001 618.8135050000001 0.9969870 0.0051680 1.0000000 45736.215 0.0000000e+00 1.0000000 0.9969870
618.8160200000001 618.8135050000001 618.8180200000002 1.0000800 0.0051993 1.0000000 45753.495 0.0000000e+00 1.0000000 1.0000800
618.8200200000001 618.8180200000002 618.8225100000001 0.9917050 0.0052072 1.0000000 44248.839 0.0000000e+00 1.0000000 0.9917050
618.825 618.8225100000001 618.82749 0.9995130 0.0052346 1.0000000 44328.438 0.0000000e+00 1.0000000 0.9995130
618.82998 618.82749 618.8319799999999 1.0047500 0.0052600 1.0000000 44249.552 0.0000000e+00 1.0000000 1.0047500
618.83398 618.8319799999999 618.836495 1.0033900 0.0052521 1.0000000 45754.823 0.0000000e+00 1.0000000 1.0033900
618.83901 618.836495 618.841015 1.0037800 0.0052423 1.0000000 45738.286 0.0000000e+00 1.0000000 1.0037800
618.84302 618.841015 618.84551 0.9997230 0.0052683 1.0000000 45823.252 0.0000000e+00 1.0000000 0.9997230
618.848 618.84551 618.85 0.9968690 0.0052387 1.0000000 47640.339 0.0000000e+00 1.0000000 0.9968690
618.8520000000001 618.85 618.854005 1.0000500 0.0052102 1.0000000 47640.647 0.0000000e+00 1.0000000 1.0000500
618.85601 618.854005 618.8585 1.0002300 0.0052188 1.0000000 47640.955 0.0000000e+00 1.0000000 1.0002300
618.8609900000001 618.8585 618.8629900000001 1.0017200 0.0052221 1.0000000 45841.555 0.0000000e+00 1.0000000 1.0017200
618.86499 618.8629900000001 618.867505 1.0000900 0.0052165 1.0000000 45774.038 0.0000000e+00 1.0000000 1.0000900
618.8700200000001 618.867505 618.87202 0.9995090 0.0052310 1.0000000 45774.410 0.0000000e+00 1.0000000 0.9995090
618.8740200000001 618.87202 618.87651 0.9996960 0.0052379 1.0000000 44252.701 0.0000000e+00 1.0000000 0.9996960
618.879 618.87651 618.88149 1.0009200 0.0052364 1.0000000 44316.434 0.0000000e+00 1.0000000 1.0009200
618.8839800000001 618.88149 618.8859850000001 1.0052300 0.0051917 1.0000000 44221.792 0.0000000e+00 1.0000000 1.0052300
618.8879900000001 618.8859850000001 618.8905050000001 1.0034600 0.0051666 1.0000000 45741.906 0.0000000e+00 1.0000000 1.0034600
618.89302 618.8905050000001 618.8950199999999 0.9983810 0.0051383 1.0000000 45759.188 0.0000000e+00 1.0000000 0.9983810
618.89702 618.8950199999999 618.89951 0.9957570 0.0051213 1.0000000 45844.224 0.0000000e+00 1.0000000 0.9957570
618.902 618.89951 618.9040050000001 0.9981350 0.0051269 1.0000000 47644.496 0.0000000e+00 1.0000000 0.9981350
618.90601 618.9040050000001 618.9080100000001 0.9979520 0.0051194 1.0000000 47644.804 0.0000000e+00 1.0000000 0.9979520
618.91001 618.9080100000001 618.9125000000001 0.9979500 0.0051202 1.0000000 47663.459 0.0000000e+00 1.0000000 0.9979500
618.9149900000001 618.9125000000001 618.9169900000002 0.9957910 0.0051201 1.0000000 45862.541 0.0000000e+00 1.0000000 0.9957910
618.9189900000001 618.9169900000002 618.921505 0.9998550 0.0051091 1.0000000 45845.851 0.0000000e+00 1.0000000 0.9998550
618.92402 618.921505 618.926 1.0040400 0.0051185 1.0000000 45829.250 0.0000000e+00 1.0000000 1.0040400
618.92798 618.926 618.9304950000001 1.0072100 0.0051387 1.0000000 44224.936 0.0000000e+00 1.0000000 1.0072100
618.9330100000001 618.9304950000001 618.9355 1.0025700 0.0051463 1.0000000 44241.102 0.0000000e+00 1.0000000 1.0025700
618.93799 618.9355 618.9399900000001 0.9973970 0.0051526 1.0000000 44178.300 0.0000000e+00 1.0000000 0.9973970
618.94199 618.9399900000001 618.944505 0.9945460 0.0051728 1.0000000 45847.555 0.0000000e+00 1.0000000 0.9945460
618.9470200000001 618.944505 618.9490000000001 0.9961940 0.0051980 1.0000000 45830.953 0.0000000e+00 1.0000000 0.9961940
618.9509800000001 618.9490000000001 618.953495 1.0046100 0.0052411 1.0000000 45831.246 0.0000000e+00 1.0000000 1.0046100
618.95601 618.953495 618.9580100000001 1.0042100 0.0053019 1.0000000 45848.593 0.0000000e+00 1.0000000 1.0042100
618.96001 618.9580100000001 618.9625000000001 1.0005000 0.0053242 1.0000000 45865.877 0.0000000e+00 1.0000000 1.0005000
618.9649900000001 618.9625000000001 618.9669900000001 0.9965350 0.0052818 1.0000000 47667.693 0.0000000e+00 1.0000000 0.9965350
618.9689900000001 618.9669900000001 618.970995 1.0002700 0.0052898 1.0000000 47649.653 0.0000000e+00 1.0000000 1.0002700
618.973 618.970995 618.97549 0.9969470 0.0052992 1.0000000 47649.962 0.0000000e+00 1.0000000 0.9969470
618.9779800000001 618.97549 618.9799800000001 0.9995270 0.0053029 1.0000000 45850.221 0.0000000e+00 1.0000000 0.9995270
618.98198 618.9799800000001 618.984495 1.0019600 0.0053323 1.0000000 45765.766 0.0000000e+00 1.0000000 1.0019600
618.98701 618.984495 618.9890150000001 0.9990010 0.0053362 1.0000000 45749.225 0.0000000e+00 1.0000000 0.9990010
618.99102 618.9890150000001 618.99351 0.9972130 0.0053204 1.0000000 44229.441 0.0000000e+00 1.0000000 0.9972130
618.9960000000001 618.99351 618.9984900000001 0.9992290 0.0053069 1.0000000 44324.812 0.0000000e+00 1.0000000 0.9992290
619.00098 618.9984900000001 619.00298 0.9990890 0.0051484 1.0000000 44261.779 0.0000000e+00 1.0000000 0.9990890
619.00498 619.00298 619.0074950000001 0.9914090 0.0050019 1.0000000 45784.392 0.0000000e+00 1.0000000 0.9914090
619.01001 619.0074950000001 619.0120099999999 0.9936410 0.0049965 1.0000000 45784.764 0.0000000e+00 1.0000000 0.9936410
619.01401 619.0120099999999 619.0165 0.9982390 0.0050046 1.0000000 45852.890 0.0000000e+00 1.0000000 0.9982390
619.01899 619.0165 619.0209950000001 0.9985010 0.0050025 1.0000000 47653.502 0.0000000e+00 1.0000000 0.9985010
619.023 619.0209950000001 619.0250000000001 0.9993250 0.0049765 1.0000000 47653.811 0.0000000e+00 1.0000000 0.9993250
619.027 619.0250000000001 619.0294900000001 1.0015600 0.0049562 1.0000000 47654.119 0.0000000e+00 1.0000000 1.0015600
619.0319800000001 619.0294900000001 619.033985 1.0017100 0.0049553 1.0000000 45837.244 0.0000000e+00 1.0000000 1.0017100
619.0359900000001 619.033985 619.0385050000001 0.9990670 0.0049659 1.0000000 45752.845 0.0000000e+00 1.0000000 0.9990670
619.0410200000001 619.0385050000001 619.0430200000001 1.0034800 0.0049758 1.0000000 45770.131 0.0000000e+00 1.0000000 1.0034800
619.04502 619.0430200000001 619.0475100000001 1.0082400 0.0049757 1.0000000 44264.928 0.0000000e+00 1.0000000 1.0082400
619.0500000000001 619.0475100000001 619.05249 1.0041400 0.0049923 1.0000000 44344.556 0.0000000e+00 1.0000000 1.0041400
619.05498 619.05249 619.0569800000001 1.0013800 0.0050073 1.0000000 44265.640 0.0000000e+00 1.0000000 1.0013800
619.05898 619.0569800000001 619.061495 1.0003500 0.0049905 1.0000000 45771.459 0.0000000e+00 1.0000000 1.0003500
619.06401 619.061495 619.0660150000001 0.9946450 0.0049764 1.0000000 45754.916 0.0000000e+00 1.0000000 0.9946450
619.06802 619.0660150000001 619.07051 0.9942510 0.0049858 1.0000000 45839.913 0.0000000e+00 1.0000000 0.9942510
619.073 619.07051 619.075 0.9973020 0.0049988 1.0000000 47657.660 0.0000000e+00 1.0000000 0.9973020
619.0770000000001 619.075 619.079005 1.0020000 0.0049905 1.0000000 47657.968 0.0000000e+00 1.0000000 1.0020000
619.08101 619.079005 619.0835 0.9969550 0.0049568 1.0000000 47658.276 0.0000000e+00 1.0000000 0.9969550
619.08599 619.0835 619.08799 0.9957420 0.0049684 1.0000000 45858.221 0.0000000e+00 1.0000000 0.9957420
619.0899900000001 619.08799 619.0925050000001 1.0006300 0.0049675 1.0000000 45790.680 0.0000000e+00 1.0000000 1.0006300
619.0950200000001 619.0925050000001 619.0970200000002 0.9985110 0.0049518 1.0000000 45791.052 0.0000000e+00 1.0000000 0.9985110
619.0990200000001 619.0970200000002 619.1015100000001 0.9929920 0.0049278 1.0000000 44268.789 0.0000000e+00 1.0000000 0.9929920
619.104 619.1015100000001 619.10649 0.9962790 0.0049241 1.0000000 44332.546 0.0000000e+00 1.0000000 0.9962790
619.10898 619.10649 619.110985 0.9959960 0.0049340 1.0000000 44237.869 0.0000000e+00 1.0000000 0.9959960
619.1129900000001 619.110985 619.115505 0.9949690 0.0049362 1.0000000 45758.536 0.0000000e+00 1.0000000 0.9949690
619.11802 619.115505 619.1200200000001 0.9965870 0.0049359 1.0000000 45775.824 0.0000000e+00 1.0000000 0.9965870
619.12202 619.1200200000001 619.1245100000001 0.9943790 0.0049376 1.0000000 45860.890 0.0000000e+00 1.0000000 0.9943790
619.1270000000001 619.1245100000001 619.129005 0.9987730 0.0049463 1.0000000 47661.817 0.0000000e+00 1.0000000 0.9987730
619.1310100000001 619.129005 619.13301 1.0008100 0.0049832 1.0000000 47662.125 0.0000000e+00 1.0000000 1.0008100
619.13501 619.13301 619.1375 0.9970550 0.0049616 1.0000000 47680.786 0.0000000e+00 1.0000000 0.9970550
619.1399900000001 619.1375 619.1419900000001 0.9976140 0.0049317 1.0000000 45879.214 0.0000000e+00 1.0000000 0.9976140
619.14399 619.1419900000001 619.146505 0.9914320 0.0049247 1.0000000 45862.518 0.0000000e+00 1.0000000 0.9914320
619.1490200000001 619.146505 619.1510000000001 0.9983770 0.0049498 1.0000000 45845.910 0.0000000e+00 1.0000000 0.9983770
619.1529800000001 619.1510000000001 619.1554950000001 1.0048200 0.0049707 1.0000000 45846.204 0.0000000e+00 1.0000000 1.0048200
619.1580100000001 619.1554950000001 619.16001 0.9993770 0.0049811 1.0000000 45863.556 0.0000000e+00 1.0000000 0.9993770
619.16201 619.16001 619.1645000000001 0.9941470 0.0049703 1.0000000 44194.291 0.0000000e+00 1.0000000 0.9941470
619.16699 619.1645000000001 619.1695050000001 0.9971940 0.0049803 1.0000000 44257.826 0.0000000e+00 1.0000000 0.9971940
619.17202 619.1695050000001 619.174 1.0025900 0.0050263 1.0000000 44242.374 0.0000000e+00 1.0000000 1.0025900
619.17598 619.174 619.178495 0.9997020 0.0050329 1.0000000 45847.907 0.0000000e+00 1.0000000 0.9997020
619.18101 619.178495 619.18301 0.9935480 0.0049870 1.0000000 45865.260 0.0000000e+00 1.0000000 0.9935480
619.18501 619.18301 619.1875 0.9988780 0.0050082 1.0000000 45882.550 0.0000000e+00 1.0000000 0.9988780
619.1899900000001 619.1875 619.19199 1.0006500 0.0050304 1.0000000 47685.020 0.0000000e+00 1.0000000 1.0006500
619.1939900000001 619.19199 619.195995 1.0010600 0.0050018 1.0000000 47666.974 0.0000000e+00 1.0000000 1.0010600
619.198 619.195995 619.20049 1.0033500 0.0049971 1.0000000 47667.283 0.0000000e+00 1.0000000 1.0033500
619.20298 619.20049 619.20498 1.0045200 0.0049904 1.0000000 45866.887 0.0000000e+00 1.0000000 1.0045200
619.20698 619.20498 619.2094950000001 0.9998920 0.0049846 1.0000000 45782.401 0.0000000e+00 1.0000000 0.9998920
619.2120100000001 619.2094950000001 619.214015 0.9969530 0.0049735 1.0000000 45765.854 0.0000000e+00 1.0000000 0.9969530
619.2160200000001 619.214015 619.21851 1.0014500 0.0049662 1.0000000 44245.518 0.0000000e+00 1.0000000 1.0014500
619.221 619.21851 619.2234900000001 0.9999610 0.0049758 1.0000000 44340.924 0.0000000e+00 1.0000000 0.9999610
619.22598 619.2234900000001 619.2279800000001 0.9963830 0.0050027 1.0000000 44277.868 0.0000000e+00 1.0000000 0.9963830
619.2299800000001 619.2279800000001 619.232495 0.9965000 0.0050232 1.0000000 45801.034 0.0000000e+00 1.0000000 0.9965000
619.23501 619.232495 619.23701 0.9974910 0.0050025 1.0000000 45801.406 0.0000000e+00 1.0000000 0.9974910
619.23901 619.23701 619.2415000000001 0.9931460 0.0049829 1.0000000 45869.556 0.0000000e+00 1.0000000 0.9931460
619.24399 619.2415000000001 619.245995 0.9948350 0.0049822 1.0000000 47670.823 0.0000000e+00 1.0000000 0.9948350
619.248 619.245995 619.25 1.0036200 0.0049750 1.0000000 47671.132 0.0000000e+00 1.0000000 1.0036200
619.2520000000001 619.25 619.25449 1.0021100 0.0049440 1.0000000 47671.440 0.0000000e+00 1.0000000 1.0021100
619.2569800000001 619.25449 619.2589850000002 0.9918350 0.0049326 1.0000000 45853.904 0.0000000e+00 1.0000000 0.9918350
619.2609900000001 619.2589850000002 619.2635050000001 0.9973120 0.0049549 1.0000000 45769.475 0.0000000e+00 1.0000000 0.9973120
619.26602 619.2635050000001 619.26802 0.9929790 0.0049594 1.0000000 45786.767 0.0000000e+00 1.0000000 0.9929790
619.27002 619.26802 619.27251 0.9944100 0.0049517 1.0000000 44281.017 0.0000000e+00 1.0000000 0.9944100
619.2750000000001 619.27251 619.2774900000001 1.0036700 0.0049551 1.0000000 44360.673 0.0000000e+00 1.0000000 1.0036700
619.27998 619.2774900000001 619.28198 1.0072500 0.0049718 1.0000000 44281.729 0.0000000e+00 1.0000000 1.0072500
619.28398 619.28198 619.2864950000001 1.0035100 0.0049767 1.0000000 45788.095 0.0000000e+00 1.0000000 1.0035100
619.28901 619.2864950000001 619.291015 0.9992670 0.0049777 1.0000000 45771.545 0.0000000e+00 1.0000000 0.9992670
619.2930200000001 619.291015 619.29551 0.9982390 0.0049667 1.0000000 45856.573 0.0000000e+00 1.0000000 0.9982390
619.298 619.29551 619.3000000000001 1.0027400 0.0049492 1.0000000 47674.981 0.0000000e+00 1.0000000 1.0027400
619.3020000000001 619.3000000000001 619.3040050000001 0.9986440 0.0049492 1.0000000 47675.289 0.0000000e+00 1.0000000 0.9986440
619.30601 619.3040050000001 619.3085000000001 0.9973000 0.0049616 1.0000000 47675.597 0.0000000e+00 1.0000000 0.9973000
619.3109900000001 619.3085000000001 619.3129900000001 0.9991860 0.0049724 1.0000000 45874.888 0.0000000e+00 1.0000000 0.9991860
619.3149900000001 619.3129900000001 619.3175050000001 1.0032000 0.0049671 1.0000000 45807.322 0.0000000e+00 1.0000000 1.0032000
619.3200200000001 619.3175050000001 619.3220200000001 0.9974220 0.0049566 1.0000000 45807.694 0.0000000e+00 1.0000000 0.9974220
619.32402 619.3220200000001 619.3265100000001 0.9976330 0.0049361 1.0000000 44284.878 0.0000000e+00 1.0000000 0.9976330
619.3290000000001 619.3265100000001 619.33149 1.0026300 0.0049159 1.0000000 44348.657 0.0000000e+00 1.0000000 1.0026300
619.33398 619.33149 619.3359849999999 1.0021900 0.0049273 1.0000000 44253.946 0.0000000e+00 1.0000000 1.0021900
619.33799 619.3359849999999 619.340505 0.9969910 0.0049355 1.0000000 45775.166 0.0000000e+00 1.0000000 0.9969910
619.34302 619.340505 619.34502 0.9931360 0.0049355 1.0000000 45792.460 0.0000000e+00 1.0000000 0.9931360
619.34702 619.34502 619.34951 1.0001700 0.0049415 1.0000000 45877.557 0.0000000e+00 1.0000000 1.0001700
619.3520000000001 619.34951 619.354005 0.9972720 0.0049260 1.0000000 47679.138 0.0000000e+00 1.0000000 0.9972720
619.35601 619.354005 619.3580099999999 0.9938960 0.0049450 1.0000000 47679.446 0.0000000e+00 1.0000000 0.9938960
619.36001 619.3580099999999 619.3625 1.0009400 0.0049600 1.0000000 47698.114 0.0000000e+00 1.0000000 1.0009400
619.36499 619.3625 619.36699 1.0029600 0.0049525 1.0000000 45895.887 0.0000000e+00 1.0000000 1.0029600
619.36899 619.36699 619.3715050000001 0.9989020 0.0049219 1.0000000 45879.184 0.0000000e+00 1.0000000 0.9989020
619.3740200000001 619.3715050000001 619.3760000000001 1.0030800 0.0049217 1.0000000 45862.571 0.0000000e+00 1.0000000 1.0030800
619.3779800000001 619.3760000000001 619.3804950000001 0.9983990 0.0049379 1.0000000 44257.090 0.0000000e+00 1.0000000 0.9983990
619.38301 619.3804950000001 619.3855000000001 0.9999880 0.0049418 1.0000000 44273.267 0.0000000e+00 1.0000000 0.9999880
619.3879900000001 619.3855000000001 619.3899900000001 1.0015300 0.0049271 1.0000000 44210.420 0.0000000e+00 1.0000000 1.0015300
619.3919900000001 619.3899900000001 619.394505 0.9942020 0.0049055 1.0000000 45880.888 0.0000000e+00 1.0000000 0.9942020
619.39702 619.394505 619.399 0.9964520 0.0049243 1.0000000 45864.274 0.0000000e+00 1.0000000 0.9964520
619.40098 619.399 619.403495 1.0044700 0.0049446 1.0000000 45864.567 0.0000000e+00 1.0000000 1.0044700
619.40601 619.403495 619.4080100000001 0.9979930 0.0049422 1.0000000 45881.927 0.0000000e+00 1.0000000 0.9979930
619.41001 619.4080100000001 619.4125000000001 0.9962350 0.0049440 1.0000000 45899.223 0.0000000e+00 1.0000000 0.9962350
